run_id,seed,document_id,template_id,generation_index,line_index,source_key,line_role,amount_semantics,intentional_repeat,resolved_item_count,name,normalized_name,quantity,amount,amount_field,row_type,excluded_from_product_duplicate_audit,amount_missing_is_error,zero_amount_is_error,duplicate_name_count,duplicate_amount_count,duplicate_triple_count,same_receipt_normalized_name_count,historical_triple_count,triple_signature
v0.4.2,,v0.4.2_040_store_unique_v5_logo_style_017_apparel_english_jp,store_unique_v5_logo_style_017_apparel_english_jp,40,2,items,item,line_total,true,4,セール値引,セール値引,1,850,amount,item,false,false,false,1,5,1,1,0,セール値引|1|850
v0.4.2,,v0.4.2_040_store_unique_v5_logo_style_017_apparel_english_jp,store_unique_v5_logo_style_017_apparel_english_jp,40,3,items,item,line_total,true,4,ショッパー袋,ショッパー袋,1,770,amount,item,false,false,false,1,4,1,1,0,ショッパー袋|1|770
v0.4.2,,v0.4.2_040_store_unique_v5_logo_style_017_apparel_english_jp,store_unique_v5_logo_style_017_apparel_english_jp,40,4,items,item,line_total,true,4,薄手ジャケット,薄手ジャケット,1,690,amount,item,false,false,false,1,4,1,1,0,薄手ジャケット|1|690
v0.4.2,,v0.4.2_041_store_unique_v5_logo_style_018_sports_apparel_english_jp,store_unique_v5_logo_style_018_sports_apparel_english_jp,41,1,items,item,line_total,true,6,吸汗シャツ,吸汗シャツ,1,850,amount,item,false,false,false,1,5,1,1,0,吸汗シャツ|1|850
v0.4.2,,v0.4.2_041_store_unique_v5_logo_style_018_sports_apparel_english_jp,store_unique_v5_logo_style_018_sports_apparel_english_jp,41,2,items,item,line_total,true,6,会員値引,会員値引,1,1030,amount,item,false,false,false,1,1,1,1,0,会員値引|1|1030
v0.4.2,,v0.4.2_041_store_unique_v5_logo_style_018_sports_apparel_english_jp,store_unique_v5_logo_style_018_sports_apparel_english_jp,41,3,items,item,line_total,true,6,ランニング靴下,ランニング靴下,1,480,amount,item,false,false,false,1,6,1,1,0,ランニング靴下|1|480
v0.4.2,,v0.4.2_041_store_unique_v5_logo_style_018_sports_apparel_english_jp,store_unique_v5_logo_style_018_sports_apparel_english_jp,41,4,items,item,line_total,true,6,シューズ袋,シューズ袋,1,690,amount,item,false,false,false,1,4,1,1,0,シューズ袋|1|690
v0.4.2,,v0.4.2_041_store_unique_v5_logo_style_018_sports_apparel_english_jp,store_unique_v5_logo_style_018_sports_apparel_english_jp,41,5,items,item,line_total,true,6,スポーツタオル,スポーツタオル,1,1460,amount,item,false,false,false,1,1,1,1,0,スポーツタオル|1|1460
v0.4.2,,v0.4.2_041_store_unique_v5_logo_style_018_sports_apparel_english_jp,store_unique_v5_logo_style_018_sports_apparel_english_jp,41,6,items,item,line_total,true,6,トレーニングT,トレーニングT,1,1000,amount,item,false,false,false,1,6,1,1,0,トレーニングT|1|1000
v0.4.2,,v0.4.2_042_store_unique_v5_logo_style_019_home_center_seal_square,store_unique_v5_logo_style_019_home_center_seal_square,42,1,items,item,line_total,true,7,水性ペンキ小缶,水性ペンキ小缶,1,800,amount,item,false,false,false,1,1,1,1,0,水性ペンキ小缶|1|800
v0.4.2,,v0.4.2_042_store_unique_v5_logo_style_019_home_center_seal_square,store_unique_v5_logo_style_019_home_center_seal_square,42,2,items,item,line_total,true,7,万能ビス,万能ビス,2,2480,amount,item,false,false,false,2,1,1,1,0,万能ビス|2|2480
v0.4.2,,v0.4.2_042_store_unique_v5_logo_style_019_home_center_seal_square,store_unique_v5_logo_style_019_home_center_seal_square,42,3,items,item,line_total,true,7,作業手袋,作業手袋,1,1260,amount,item,false,false,false,1,3,1,1,0,作業手袋|1|1260
v0.4.2,,v0.4.2_042_store_unique_v5_logo_style_019_home_center_seal_square,store_unique_v5_logo_style_019_home_center_seal_square,42,4,items,item,line_total,true,7,園芸用土,園芸用土,1,540,amount,item,false,false,false,2,7,1,1,0,園芸用土|1|540
v0.4.2,,v0.4.2_042_store_unique_v5_logo_style_019_home_center_seal_square,store_unique_v5_logo_style_019_home_center_seal_square,42,5,items,item,line_total,true,7,電池パック,電池パック,1,170,amount,item,false,false,false,2,5,1,1,0,電池パック|1|170
v0.4.2,,v0.4.2_042_store_unique_v5_logo_style_019_home_center_seal_square,store_unique_v5_logo_style_019_home_center_seal_square,42,6,items,item,line_total,true,7,収納ケース,収納ケース,1,960,amount,item,false,false,false,2,5,1,1,0,収納ケース|1|960
v0.4.2,,v0.4.2_042_store_unique_v5_logo_style_019_home_center_seal_square,store_unique_v5_logo_style_019_home_center_seal_square,42,7,items,item,line_total,true,7,木材カット,木材カット,1,1320,amount,item,false,false,false,2,2,1,1,0,木材カット|1|1320
v0.4.2,,v0.4.2_043_store_unique_v5_logo_style_020_hair_salon_horizontal_brush,store_unique_v5_logo_style_020_hair_salon_horizontal_brush,43,1,items,item,line_total,true,4,トリートメント,トリートメント,2,960,amount,item,false,false,false,1,5,1,1,0,トリートメント|2|960
v0.4.2,,v0.4.2_043_store_unique_v5_logo_style_020_hair_salon_horizontal_brush,store_unique_v5_logo_style_020_hair_salon_horizontal_brush,43,2,items,item,line_total,true,4,前髪カット,前髪カット,1,140,amount,item,false,false,false,1,8,1,1,0,前髪カット|1|140
v0.4.2,,v0.4.2_043_store_unique_v5_logo_style_020_hair_salon_horizontal_brush,store_unique_v5_logo_style_020_hair_salon_horizontal_brush,43,3,items,item,line_total,true,4,シャンプー,シャンプー,1,480,amount,item,false,false,false,1,6,1,1,0,シャンプー|1|480
v0.4.2,,v0.4.2_043_store_unique_v5_logo_style_020_hair_salon_horizontal_brush,store_unique_v5_logo_style_020_hair_salon_horizontal_brush,43,4,items,item,line_total,true,4,カラー施術,カラー施術,2,1200,amount,item,false,false,false,1,6,1,1,0,カラー施術|2|1200
v0.4.2,,v0.4.2_044_store_unique_v5_logo_style_023_farm_market_circle_stamp,store_unique_v5_logo_style_023_farm_market_circle_stamp,44,1,items,item,line_total,true,4,手作り味噌,手作り味噌,1,400,amount,item,false,false,false,1,7,1,1,0,手作り味噌|1|400
v0.4.2,,v0.4.2_044_store_unique_v5_logo_style_023_farm_market_circle_stamp,store_unique_v5_logo_style_023_farm_market_circle_stamp,44,2,items,item,line_total,true,4,きゅうり袋,きゅうり袋,1,170,amount,item,false,false,false,1,5,1,1,0,きゅうり袋|1|170
v0.4.2,,v0.4.2_044_store_unique_v5_logo_style_023_farm_market_circle_stamp,store_unique_v5_logo_style_023_farm_market_circle_stamp,44,3,items,item,line_total,true,4,季節果物小箱,季節果物小箱,1,700,amount,item,false,false,false,1,4,1,1,0,季節果物小箱|1|700
v0.4.2,,v0.4.2_044_store_unique_v5_logo_style_023_farm_market_circle_stamp,store_unique_v5_logo_style_023_farm_market_circle_stamp,44,4,items,item,line_total,true,4,朝採れトマト,朝採れトマト,1,530,amount,item,false,false,false,1,2,1,1,0,朝採れトマト|1|530
v0.4.2,,v0.4.2_045_store_unique_v5_logo_style_024_discount_store_seal_square,store_unique_v5_logo_style_024_discount_store_seal_square,45,1,items,item,line_total,true,6,値引ワゴン品,値引ワゴン品,1,270,amount,item,false,false,false,1,2,1,1,0,値引ワゴン品|1|270
v0.4.2,,v0.4.2_045_store_unique_v5_logo_style_024_discount_store_seal_square,store_unique_v5_logo_style_024_discount_store_seal_square,45,2,items,item,line_total,true,6,収納バスケット,収納バスケット,1,200,amount,item,false,false,false,1,5,1,1,0,収納バスケット|1|200
v0.4.2,,v0.4.2_045_store_unique_v5_logo_style_024_discount_store_seal_square,store_unique_v5_logo_style_024_discount_store_seal_square,45,3,items,item,line_total,true,6,洗濯ネット,洗濯ネット,2,960,amount,item,false,false,false,1,5,1,1,0,洗濯ネット|2|960
v0.4.2,,v0.4.2_045_store_unique_v5_logo_style_024_discount_store_seal_square,store_unique_v5_logo_style_024_discount_store_seal_square,45,4,items,item,line_total,true,6,文具セット,文具セット,1,580,amount,item,false,false,false,1,2,1,1,0,文具セット|1|580
v0.4.2,,v0.4.2_045_store_unique_v5_logo_style_024_discount_store_seal_square,store_unique_v5_logo_style_024_discount_store_seal_square,45,5,items,item,line_total,true,6,電球2個,電球2個,2,1000,amount,item,false,false,false,1,6,1,1,0,電球2個|2|1000
v0.4.2,,v0.4.2_045_store_unique_v5_logo_style_024_discount_store_seal_square,store_unique_v5_logo_style_024_discount_store_seal_square,45,6,items,item,line_total,true,6,台所スポンジ,台所スポンジ,1,140,amount,item,false,false,false,1,8,1,1,0,台所スポンジ|1|140
v0.4.2,,v0.4.2_046_store_unique_v5_logo_style_025_sushi_fish_badge,store_unique_v5_logo_style_025_sushi_fish_badge,46,1,items,item,line_total,true,5,えび天巻,えび天巻,1,350,amount,item,false,false,false,1,5,1,1,0,えび天巻|1|350
v0.4.2,,v0.4.2_046_store_unique_v5_logo_style_025_sushi_fish_badge,store_unique_v5_logo_style_025_sushi_fish_badge,46,2,items,item,line_total,true,5,あおさ汁,あおさ汁,1,110,amount,item,false,false,false,1,11,1,1,0,あおさ汁|1|110
v0.4.2,,v0.4.2_046_store_unique_v5_logo_style_025_sushi_fish_badge,store_unique_v5_logo_style_025_sushi_fish_badge,46,3,items,item,line_total,true,5,はまち握り,はまち握り,1,400,amount,item,false,false,false,1,7,1,1,0,はまち握り|1|400
v0.4.2,,v0.4.2_046_store_unique_v5_logo_style_025_sushi_fish_badge,store_unique_v5_logo_style_025_sushi_fish_badge,46,4,items,item,line_total,true,5,会員値引皿,会員値引皿,1,150,amount,item,false,false,false,1,10,1,1,0,会員値引皿|1|150
v0.4.2,,v0.4.2_046_store_unique_v5_logo_style_025_sushi_fish_badge,store_unique_v5_logo_style_025_sushi_fish_badge,46,5,items,item,line_total,true,5,サーモン皿,サーモン皿,1,640,amount,item,false,false,false,1,5,1,1,0,サーモン皿|1|640
v0.4.2,,v0.4.2_047_store_unique_v5_logo_style_028_karaoke_english_jp,store_unique_v5_logo_style_028_karaoke_english_jp,47,1,items,item,line_total,true,6,会員割引,会員割引,1,480,amount,item,false,false,false,1,6,1,1,0,会員割引|1|480
v0.4.2,,v0.4.2_047_store_unique_v5_logo_style_028_karaoke_english_jp,store_unique_v5_logo_style_028_karaoke_english_jp,47,2,items,item,line_total,true,6,ドリンクバー,ドリンクバー,1,700,amount,item,false,false,false,1,4,1,1,0,ドリンクバー|1|700
v0.4.2,,v0.4.2_047_store_unique_v5_logo_style_028_karaoke_english_jp,store_unique_v5_logo_style_028_karaoke_english_jp,47,3,items,item,line_total,true,6,夜間利用加算,夜間利用加算,1,1280,amount,item,false,false,false,1,2,1,1,0,夜間利用加算|1|1280
v0.4.2,,v0.4.2_047_store_unique_v5_logo_style_028_karaoke_english_jp,store_unique_v5_logo_style_028_karaoke_english_jp,47,4,items,item,line_total,true,6,フードセット,フードセット,1,150,amount,item,false,false,false,1,10,1,1,0,フードセット|1|150
v0.4.2,,v0.4.2_047_store_unique_v5_logo_style_028_karaoke_english_jp,store_unique_v5_logo_style_028_karaoke_english_jp,47,5,items,item,line_total,true,6,延長30分,延長30分,1,150,amount,item,false,false,false,1,10,1,1,0,延長30分|1|150
v0.4.2,,v0.4.2_047_store_unique_v5_logo_style_028_karaoke_english_jp,store_unique_v5_logo_style_028_karaoke_english_jp,47,6,items,item,line_total,true,6,ルーム料金,ルーム料金,1,180,amount,item,false,false,false,1,6,1,1,0,ルーム料金|1|180
v0.4.2,,v0.4.2_048_store_unique_v5_logo_style_030_udon_udon_bold,store_unique_v5_logo_style_030_udon_udon_bold,48,1,items,item,line_total,true,7,来店札値引,来店札値引,1,490,amount,item,false,false,false,1,6,1,1,0,来店札値引|1|490
v0.4.2,,v0.4.2_048_store_unique_v5_logo_style_030_udon_udon_bold,store_unique_v5_logo_style_030_udon_udon_bold,48,2,items,item,line_total,true,7,ごぼう天うどん,ごぼう天うどん,1,490,amount,item,false,false,false,1,6,1,1,0,ごぼう天うどん|1|490
v0.4.2,,v0.4.2_048_store_unique_v5_logo_style_030_udon_udon_bold,store_unique_v5_logo_style_030_udon_udon_bold,48,3,items,item,line_total,true,7,青のり竹輪天,青のり竹輪天,1,410,amount,item,false,false,false,1,3,1,1,0,青のり竹輪天|1|410
v0.4.2,,v0.4.2_048_store_unique_v5_logo_style_030_udon_udon_bold,store_unique_v5_logo_style_030_udon_udon_bold,48,4,items,item,line_total,true,7,月見うどん,月見うどん,1,100,amount,item,false,false,false,1,7,1,1,0,月見うどん|1|100
v0.4.2,,v0.4.2_048_store_unique_v5_logo_style_030_udon_udon_bold,store_unique_v5_logo_style_030_udon_udon_bold,48,5,items,item,line_total,true,7,俵いなり,俵いなり,1,100,amount,item,false,false,false,1,7,1,1,0,俵いなり|1|100
v0.4.2,,v0.4.2_048_store_unique_v5_logo_style_030_udon_udon_bold,store_unique_v5_logo_style_030_udon_udon_bold,48,6,items,item,line_total,true,7,かしわ天,かしわ天,1,260,amount,item,false,false,false,4,7,2,1,0,かしわ天|1|260
v0.4.2,,v0.4.2_048_store_unique_v5_logo_style_030_udon_udon_bold,store_unique_v5_logo_style_030_udon_udon_bold,48,7,items,discount,line_total,true,7,アプリ値引,アプリ値引,1,-100,amount,discount,true,false,false,0,0,0,0,0,アプリ値引|1|-100
v0.4.2,,v0.4.2_049_store_unique_v5_logo_style_033_washoku_vertical_brush,store_unique_v5_logo_style_033_washoku_vertical_brush,49,1,items,item,line_total,true,6,そば茶,そば茶,1,510,amount,item,false,false,false,1,6,1,1,0,そば茶|1|510
v0.4.2,,v0.4.2_049_store_unique_v5_logo_style_033_washoku_vertical_brush,store_unique_v5_logo_style_033_washoku_vertical_brush,49,2,items,item,line_total,true,6,季節小鉢,季節小鉢,1,360,amount,item,false,false,false,1,3,1,1,0,季節小鉢|1|360
v0.4.2,,v0.4.2_049_store_unique_v5_logo_style_033_washoku_vertical_brush,store_unique_v5_logo_style_033_washoku_vertical_brush,49,3,items,item,line_total,true,6,鴨つけ汁,鴨つけ汁,1,1000,amount,item,false,false,false,1,6,1,1,0,鴨つけ汁|1|1000
v0.4.2,,v0.4.2_049_store_unique_v5_logo_style_033_washoku_vertical_brush,store_unique_v5_logo_style_033_washoku_vertical_brush,49,4,items,item,line_total,true,6,せいろ蕎麦,せいろ蕎麦,1,150,amount,item,false,false,false,1,10,1,1,0,せいろ蕎麦|1|150
v0.4.2,,v0.4.2_049_store_unique_v5_logo_style_033_washoku_vertical_brush,store_unique_v5_logo_style_033_washoku_vertical_brush,49,5,items,item,line_total,true,6,天ぷら小皿,天ぷら小皿,1,440,amount,item,false,false,false,1,6,1,1,0,天ぷら小皿|1|440
v0.4.2,,v0.4.2_049_store_unique_v5_logo_style_033_washoku_vertical_brush,store_unique_v5_logo_style_033_washoku_vertical_brush,49,6,items,item,line_total,true,6,だし巻き玉子,だし巻き玉子,1,640,amount,item,false,false,false,5,5,1,1,0,だし巻き玉子|1|640
v0.4.2,,v0.4.2_050_store_unique_v5_logo_style_036_bookstore_seal_square,store_unique_v5_logo_style_036_bookstore_seal_square,50,1,items,item,line_total,true,4,ポイント値引,ポイント値引,1,860,amount,item,false,false,false,1,2,1,1,0,ポイント値引|1|860
v0.4.2,,v0.4.2_050_store_unique_v5_logo_style_036_bookstore_seal_square,store_unique_v5_logo_style_036_bookstore_seal_square,50,2,items,item,line_total,true,4,ノートA5,ノートA5,1,130,amount,item,false,false,false,1,4,1,1,0,ノートA5|1|130
v0.4.2,,v0.4.2_050_store_unique_v5_logo_style_036_bookstore_seal_square,store_unique_v5_logo_style_036_bookstore_seal_square,50,3,items,item,line_total,true,4,ブックカバー,ブックカバー,1,270,amount,item,false,false,false,1,2,1,1,0,ブックカバー|1|270
v0.4.2,,v0.4.2_050_store_unique_v5_logo_style_036_bookstore_seal_square,store_unique_v5_logo_style_036_bookstore_seal_square,50,4,items,item,line_total,true,4,雑誌月刊,雑誌月刊,1,510,amount,item,false,false,false,1,6,1,1,0,雑誌月刊|1|510
v0.4.2,,v0.4.2_051_store_unique_v5_logo_style_038_restaurant_horizontal_brush,store_unique_v5_logo_style_038_restaurant_horizontal_brush,51,1,items,item,line_total,true,4,生ビール,生ビール,1,1740,amount,item,false,false,false,3,1,1,1,0,生ビール|1|1740
v0.4.2,,v0.4.2_051_store_unique_v5_logo_style_038_restaurant_horizontal_brush,store_unique_v5_logo_style_038_restaurant_horizontal_brush,51,2,items,item,line_total,true,4,季節サラダ,季節サラダ,1,440,amount,item,false,false,false,1,6,1,1,0,季節サラダ|1|440
v0.4.2,,v0.4.2_051_store_unique_v5_logo_style_038_restaurant_horizontal_brush,store_unique_v5_logo_style_038_restaurant_horizontal_brush,51,3,items,item,line_total,true,4,焼きおにぎり,焼きおにぎり,1,1930,amount,item,false,false,false,5,1,1,1,0,焼きおにぎり|1|1930
v0.4.2,,v0.4.2_051_store_unique_v5_logo_style_038_restaurant_horizontal_brush,store_unique_v5_logo_style_038_restaurant_horizontal_brush,51,4,items,item,line_total,true,4,鶏唐揚げ,鶏唐揚げ,1,810,amount,item,false,false,false,1,3,1,1,0,鶏唐揚げ|1|810
v0.4.2,,v0.4.2_052_store_unique_v5_logo_style_042_reuse_shop_seal_square,store_unique_v5_logo_style_042_reuse_shop_seal_square,52,1,items,item,line_total,true,6,ポイント利用,ポイント利用,1,1100,amount,item,false,false,false,1,1,1,1,0,ポイント利用|1|1100
v0.4.2,,v0.4.2_052_store_unique_v5_logo_style_042_reuse_shop_seal_square,store_unique_v5_logo_style_042_reuse_shop_seal_square,52,2,items,item,line_total,true,6,梱包袋,梱包袋,1,1380,amount,item,false,false,false,1,3,1,1,0,梱包袋|1|1380
v0.4.2,,v0.4.2_052_store_unique_v5_logo_style_042_reuse_shop_seal_square,store_unique_v5_logo_style_042_reuse_shop_seal_square,52,3,items,item,line_total,true,6,小型家電品,小型家電品,1,1440,amount,item,false,false,false,1,1,1,1,0,小型家電品|1|1440
v0.4.2,,v0.4.2_052_store_unique_v5_logo_style_042_reuse_shop_seal_square,store_unique_v5_logo_style_042_reuse_shop_seal_square,52,4,items,item,line_total,true,6,中古雑貨,中古雑貨,1,250,amount,item,false,false,false,1,6,1,1,0,中古雑貨|1|250
v0.4.2,,v0.4.2_052_store_unique_v5_logo_style_042_reuse_shop_seal_square,store_unique_v5_logo_style_042_reuse_shop_seal_square,52,5,items,item,line_total,true,6,査定手数料,査定手数料,1,430,amount,item,false,false,false,1,2,1,1,0,査定手数料|1|430
v0.4.2,,v0.4.2_052_store_unique_v5_logo_style_042_reuse_shop_seal_square,store_unique_v5_logo_style_042_reuse_shop_seal_square,52,6,items,item,line_total,true,6,衣類まとめ,衣類まとめ,1,1000,amount,item,false,false,false,1,6,1,1,0,衣類まとめ|1|1000
v0.4.2,,v0.4.2_053_store_unique_v5_logo_style_046_bakery_horizontal_brush,store_unique_v5_logo_style_046_bakery_horizontal_brush,53,1,items,item,line_total,true,5,角食パン,角食パン,2,1320,amount,item,false,false,false,2,2,1,1,0,角食パン|2|1320
v0.4.2,,v0.4.2_053_store_unique_v5_logo_style_046_bakery_horizontal_brush,store_unique_v5_logo_style_046_bakery_horizontal_brush,53,2,items,item,line_total,true,5,くるみパン,くるみパン,1,220,amount,item,false,false,false,2,6,1,1,0,くるみパン|1|220
v0.4.2,,v0.4.2_053_store_unique_v5_logo_style_046_bakery_horizontal_brush,store_unique_v5_logo_style_046_bakery_horizontal_brush,53,3,items,item,line_total,true,5,小倉あんぱん,小倉あんぱん,1,560,amount,item,false,false,false,2,2,1,1,0,小倉あんぱん|1|560
v0.4.2,,v0.4.2_053_store_unique_v5_logo_style_046_bakery_horizontal_brush,store_unique_v5_logo_style_046_bakery_horizontal_brush,53,4,items,item,line_total,true,5,クロワッサン,クロワッサン,1,940,amount,item,false,false,false,1,1,1,1,0,クロワッサン|1|940
v0.4.2,,v0.4.2_053_store_unique_v5_logo_style_046_bakery_horizontal_brush,store_unique_v5_logo_style_046_bakery_horizontal_brush,53,5,items,discount,line_total,true,5,アプリ値引,アプリ値引,1,-50,amount,discount,true,false,false,0,0,0,0,0,アプリ値引|1|-50
v0.4.2,,v0.4.2_054_store_unique_v5_logo_style_047_cafe_bakery_english_jp,store_unique_v5_logo_style_047_cafe_bakery_english_jp,54,1,items,item,line_total,true,5,ブレンドコーヒー,ブレンドコーヒー,1,320,amount,item,false,false,false,2,3,1,1,0,ブレンドコーヒー|1|320
v0.4.2,,v0.4.2_054_store_unique_v5_logo_style_047_cafe_bakery_english_jp,store_unique_v5_logo_style_047_cafe_bakery_english_jp,54,2,items,item,line_total,true,5,季節サンド,季節サンド,1,290,amount,item,false,false,false,1,1,1,1,0,季節サンド|1|290
v0.4.2,,v0.4.2_054_store_unique_v5_logo_style_047_cafe_bakery_english_jp,store_unique_v5_logo_style_047_cafe_bakery_english_jp,54,3,items,item,line_total,true,5,食パンハーフ,食パンハーフ,1,140,amount,item,false,false,false,2,8,1,1,0,食パンハーフ|1|140
v0.4.2,,v0.4.2_054_store_unique_v5_logo_style_047_cafe_bakery_english_jp,store_unique_v5_logo_style_047_cafe_bakery_english_jp,54,4,items,item,line_total,true,5,カフェラテ,カフェラテ,1,370,amount,item,false,false,false,2,4,1,1,0,カフェラテ|1|370
v0.4.2,,v0.4.2_054_store_unique_v5_logo_style_047_cafe_bakery_english_jp,store_unique_v5_logo_style_047_cafe_bakery_english_jp,54,5,items,item,line_total,true,5,モーニング皿,モーニング皿,2,1380,amount,item,false,false,false,1,3,1,1,0,モーニング皿|2|1380
v0.4.2,,v0.4.2_055_store_unique_v5_logo_style_050_korean_food_heavy_horizontal_brush,store_unique_v5_logo_style_050_korean_food_heavy_horizontal_brush,55,1,items,item,line_total,true,4,惣菜ナムル,惣菜ナムル,1,770,amount,item,false,false,false,1,4,1,1,0,惣菜ナムル|1|770
v0.4.2,,v0.4.2_055_store_unique_v5_logo_style_050_korean_food_heavy_horizontal_brush,store_unique_v5_logo_style_050_korean_food_heavy_horizontal_brush,55,2,items,item,line_total,true,4,キムチ小袋,キムチ小袋,1,1000,amount,item,false,false,false,1,6,1,1,0,キムチ小袋|1|1000
v0.4.2,,v0.4.2_055_store_unique_v5_logo_style_050_korean_food_heavy_horizontal_brush,store_unique_v5_logo_style_050_korean_food_heavy_horizontal_brush,55,3,items,item,line_total,true,4,韓国のり,韓国のり,1,350,amount,item,false,false,false,1,5,1,1,0,韓国のり|1|350
v0.4.2,,v0.4.2_055_store_unique_v5_logo_style_050_korean_food_heavy_horizontal_brush,store_unique_v5_logo_style_050_korean_food_heavy_horizontal_brush,55,4,items,item,line_total,true,4,チヂミ粉,チヂミ粉,1,120,amount,item,false,false,false,1,11,1,1,0,チヂミ粉|1|120
v0.4.2,,v0.4.2_056_jp_typography_gyosho_sweets,jp_typography_gyosho_sweets,56,1,items,item,line_total,true,4,抹茶まんじゅう 1,抹茶まんじゅう1,2,1420,amount,item,false,false,false,1,2,1,1,0,抹茶まんじゅう1|2|1420
v0.4.2,,v0.4.2_056_jp_typography_gyosho_sweets,jp_typography_gyosho_sweets,56,2,items,item,line_total,true,4,進物箱 2,進物箱2,1,400,amount,item,false,false,false,1,7,1,1,0,進物箱2|1|400
v0.4.2,,v0.4.2_056_jp_typography_gyosho_sweets,jp_typography_gyosho_sweets,56,3,items,item,line_total,true,4,季節の羊羹 3,季節の羊羹3,1,650,amount,item,false,false,false,1,4,1,1,0,季節の羊羹3|1|650
v0.4.2,,v0.4.2_056_jp_typography_gyosho_sweets,jp_typography_gyosho_sweets,56,4,items,item,line_total,true,4,栗どら焼 4,栗どら焼4,1,220,amount,item,false,false,false,1,6,1,1,0,栗どら焼4|1|220
v0.4.2,,v0.4.2_057_jp_typography_hiragana_rounded_grocery,jp_typography_hiragana_rounded_grocery,57,1,items,item,line_total,true,5,おつとめ値引 1,おつとめ値引1,1,390,amount,item,false,false,false,1,2,1,1,0,おつとめ値引1|1|390
v0.4.2,,v0.4.2_057_jp_typography_hiragana_rounded_grocery,jp_typography_hiragana_rounded_grocery,57,2,items,item,line_total,true,5,りんご二個 2,りんご二個2,1,730,amount,item,false,false,false,1,1,1,1,0,りんご二個2|1|730
v0.4.2,,v0.4.2_057_jp_typography_hiragana_rounded_grocery,jp_typography_hiragana_rounded_grocery,57,3,items,item,line_total,true,5,手づくり味噌 3,手づくり味噌3,1,380,amount,item,false,false,false,1,4,1,1,0,手づくり味噌3|1|380
v0.4.2,,v0.4.2_057_jp_typography_hiragana_rounded_grocery,jp_typography_hiragana_rounded_grocery,57,4,items,item,line_total,true,5,きゅうり袋 4,きゅうり袋4,1,660,amount,item,false,false,false,1,3,1,1,0,きゅうり袋4|1|660
v0.4.2,,v0.4.2_057_jp_typography_hiragana_rounded_grocery,jp_typography_hiragana_rounded_grocery,57,5,items,discount,line_total,true,5,小さな値引,小さな値引,1,-120,amount,discount,true,false,false,0,0,0,0,0,小さな値引|1|-120
v0.4.2,,v0.4.2_058_jp_typography_kaisho_clinic_service,jp_typography_kaisho_clinic_service,58,1,items,item,line_total,true,5,会員値引 1,会員値引1,1,470,amount,item,false,false,false,1,1,1,1,0,会員値引1|1|470
v0.4.2,,v0.4.2_058_jp_typography_kaisho_clinic_service,jp_typography_kaisho_clinic_service,58,2,items,item,line_total,true,5,処方袋 2,処方袋2,1,910,amount,item,false,false,false,1,1,1,1,0,処方袋2|1|910
v0.4.2,,v0.4.2_058_jp_typography_kaisho_clinic_service,jp_typography_kaisho_clinic_service,58,3,items,item,line_total,true,5,マスク小箱 3,マスク小箱3,1,510,amount,item,false,false,false,1,6,1,1,0,マスク小箱3|1|510
v0.4.2,,v0.4.2_058_jp_typography_kaisho_clinic_service,jp_typography_kaisho_clinic_service,58,4,items,item,line_total,true,5,胃腸薬 4,胃腸薬4,1,1410,amount,item,false,false,false,1,1,1,1,0,胃腸薬4|1|1410
v0.4.2,,v0.4.2_058_jp_typography_kaisho_clinic_service,jp_typography_kaisho_clinic_service,58,5,items,item,line_total,true,5,保湿クリーム 5,保湿クリーム5,1,980,amount,item,false,false,false,1,4,1,1,0,保湿クリーム5|1|980
v0.4.2,,v0.4.2_059_jp_typography_kanji_mincho_food,jp_typography_kanji_mincho_food,59,1,items,item,line_total,true,4,栗ようかん 1,栗ようかん1,1,1680,amount,item,false,false,false,1,1,1,1,0,栗ようかん1|1|1680
v0.4.2,,v0.4.2_059_jp_typography_kanji_mincho_food,jp_typography_kanji_mincho_food,59,2,items,item,line_total,true,4,山菜おこわ 2,山菜おこわ2,1,1260,amount,item,false,false,false,1,3,1,1,0,山菜おこわ2|1|1260
v0.4.2,,v0.4.2_059_jp_typography_kanji_mincho_food,jp_typography_kanji_mincho_food,59,3,items,item,line_total,true,4,銀鮭西京焼 3,銀鮭西京焼3,1,690,amount,item,false,false,false,1,4,1,1,0,銀鮭西京焼3|1|690
v0.4.2,,v0.4.2_059_jp_typography_kanji_mincho_food,jp_typography_kanji_mincho_food,59,4,items,item,line_total,true,4,茶碗むし 4,茶碗むし4,2,740,amount,item,false,false,false,1,2,1,1,0,茶碗むし4|2|740
v0.4.2,,v0.4.2_060_jp_typography_pop_kids_shop,jp_typography_pop_kids_shop,60,1,items,item,line_total,true,5,どうぶつシール 1,どうぶつシール1,1,490,amount,item,false,false,false,1,6,1,1,0,どうぶつシール1|1|490
v0.4.2,,v0.4.2_060_jp_typography_pop_kids_shop,jp_typography_pop_kids_shop,60,2,items,item,line_total,true,5,色えんぴつ 2,色えんぴつ2,2,1560,amount,item,false,false,false,1,1,1,1,0,色えんぴつ2|2|1560
v0.4.2,,v0.4.2_060_jp_typography_pop_kids_shop,jp_typography_pop_kids_shop,60,3,items,item,line_total,true,5,ミニノート 3,ミニノート3,2,900,amount,item,false,false,false,1,6,1,1,0,ミニノート3|2|900
